rating,job_title,company,location,salary,lat,lng,AI,AWS,Azure,Big-Data,C/C++,Data-Analysis,Data-Mining,Data-Warehouse,Hadoop,Hive,Java,Kafka,Linux,MATLAB,Machine-Learning,Microsoft-Office,Microsoft-SQL-Server,Natural-Language-Processing,NoSQL,Oracle,Pig,Python,R,SAS,SQL,Scala,Scripting,Spark,Tableau,TensorFlow
,Data Analytics Manager - Investigative Analytics,PwC,0,,"36.1399226,",-94.1809318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0
,Lead Business Data Analyst,Discover Financial Services,0,,"42.1567624,",-87.89010970000001,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
,Senior Data Analyst,Wintrust Financial Corporation,0,,"41.9947978,",-87.8695046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
,Sr Data Analyst - Metadata,Grainger,0,,"36.1777477,",-95.8579667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
,Lead Data Analyst-IHM,Discover Financial Services,0,,"42.1567624,",-87.89010970000001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
,Data Analyst,Academy for Urban School Leadership,0,,"41.94296689999999,",-87.77698520000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
,"Analyst, Rx Pricing & Underwriting",WALGREENS,0,,"37.2227466,",-95.7102084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
,Corporate Intern: Data Analytics - Summer 2020,Caterpillar,0,,"36.1412399,",-95.9878774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
,Workforce Data Analyst,Chicago Public Schools,0,,"41.8561467,",-87.658113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
,Senior Analyst Rx Pricing and Underwriting,Walgreens,"Deerfield, IL 60015",,"37.2227466,",-95.7102084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
,Business Analysis Advisor,CVS Health,"Northbrook, IL",,"40.4324635,",-79.7951908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Senior Finance Analyst (IT Projects),AllianceRx Walgreens Prime,"Deerfield, IL",,"40.4619186,",-80.19966090000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
,Senior HR Business Analyst,Univar Solutions,"Downers Grove, IL 60515",,"40.0889313,",-83.1399802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst (Fraud),OneSpan,"Chicago, IL 60290",,"45.4982257,",-73.66187099999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Senior Business Analyst IT,GES,"Hodgkins, IL",,"36.0633909,",-115.21521090000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,Senior Credit Bureau Data Analyst,Discover Financial Services,0,,"42.1567624,",-87.89010970000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst III,IlliniCare Health Plan,0,,"41.8179385,",-87.9540827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Finance Data Analytics Analyst,Smithfield Foods,0,,"41.2082645,",-95.9611946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Data Analyst - Underwriting,"CNO Financial Group, Inc.","Chicago, IL",,"39.962502,",-86.1510509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data & Analytics Manager,Allstate,0,,"36.8748392,",-94.8710464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0
,Sr Master Data Analyst,Abbott Laboratories,0,,"38.9804424,",-94.60735279999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Financial Services Data Analytics Manager,Crowe,0,,"38.6464708,",-90.3377943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
,Lead Analyst IT,Exelon Corporation,0,,"41.8517552,",-87.9208652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0
,Data Analyst,Cubic Corporation,0,,"38.8620241,",-77.04983759999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0
,Business Analyst,Adtalem Global Education,0,,"41.8332889,",-88.0076005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,City Staffing,"Chicago, IL 60606 (Loop area)",,"41.886712,",-87.6345176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Senior Consultant - Data Analytics,STRIVE Consulting,"Chicago, IL 60290",,"32.9301642,",-96.81961740000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,Senior Compensation Analyst,Breakthru Beverage Group,"Cicero, IL",,"36.2166317,",-115.16723370000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Financial Analyst,Resolution Media,"Chicago, IL 60290",,"41.8863837,",-87.62365129999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,Analyst,S.C. International,"Oak Brook, IL",70000.0,"41.8518452,",-88.02722179999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,Financial Analyst - Data Analytics,PSAV Presentation Services,0,,"36.1034521,",-95.854781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
,Contracts Data Analyst,"ICU Medical, Inc.","Lake Forest, IL",,"33.451249,",-117.60246699999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Compensation Analyst,CDK Global,0,,"42.0632639,",-88.128095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,"Business Analyst, HCMD",WALGREENS,0,,"37.2227466,",-95.7102084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,Simpalm,"Chicago, IL",,"39.0397769,",-77.11033409999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Analyst - Academy Program (Data & Analytics),"Sirius Computer Solutions, Inc.",0,,"29.53186299999999,",-98.484619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Data Analyst,Youth Guidance,"Chicago, IL 60603",42500.0,"41.882169,",-87.632115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
,Business Analyst,Innovista Health Solutions,"Oak Brook, IL",,"41.8514576,",-87.9406799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Investment Analyst,First Industrial Realty Trust,0,,"32.931472,",-96.908604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Sales Business Analyst,Radio Flyer Inc.,"Chicago, IL 60290",,"41.922749,",-87.789361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Financial Analyst Development Program (Rotational),Revantage Corporate Services,"Chicago, IL 60290",,"41.8788792,",-87.63583630000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,Business Analyst- Remote Opportunities,Guardian Life Insurance Company,United States,,"33.1038533,",-96.82379499999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"Senior Analyst, Enterprise Analytics",Cancer Treatment Centers of America,"Schaumburg, IL 60159",,"36.0516261,",-95.86347430000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,"Business Analyst Consultant, Workers Compensation and Commer...",CNA,"Chicago, IL 60290",,"36.0912722,",-95.88784770000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Sr Compensation Analyst,US Cellular,"Chicago, IL",,"37.0329949,",-95.6400855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Quality Analyst Sr,"QTC Management, Inc.",United States,,"34.1090729,",-117.82457350000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst- Relocation to Saudi Arabia,Saudi Aramco,United States,,"40.76,",-73.97350899999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
,Financial Sales Analyst,Kar Global,"Westchester, IL",,"39.9495915,",-86.1602287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,Sales Data Analyst,West Corporation,0,,"41.2697,",-96.098108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,Allianz Global Corporate & Specialty,0,,"43.6496302,",-79.3837587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Professional Business Analyst (51000619),DXC,0,,"35.0417332,",-92.4312902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Professional Services Business Analyst,Redwood Logistics,0,,"41.9149543,",-87.664046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
,Business Analyst,RedMane Technology,0,,"41.9791929,",-87.8429243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst - Energy Efficiency,DNV GL,0,,"42.8919212,",-87.9140288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
,Program Analyst,US Department of the Army,0,133448.0,"34.6645843,",-98.4156381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Capital Markets and Financial Industry Data Analyst,DigitCompass,"Time, IL",170000.0,"33.7836828,",-84.41763890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Financial Analyst,TOMS King/ Burger King,"Palatine, IL 60067",62500.0,"42.1145704,",-88.04891620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Senior Sage 300 Consultant / Business Analyst - US Based Rem...,Net at Work,United States,,"40.755035,",-73.991803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Senior Business Analyst,Health Care Service Corporation,"Chicago, IL 60631 (Norwood Park area)",,"41.884654,",-87.6200244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,DSMH,"East Peoria, IL 61611",,"39.204865,",-96.637126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst,GOLDWIND USA INC,"Chicago, IL 60606",,"41.8827046,",-87.6375432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,P&C Data Analyst,Larsen & Toubro Infotech Limited,0,,"33.0237724,",-96.7942022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.4,Data Systems Analyst; Full-Time; Days,Chestnut Health Systems,0,,"38.7454138,",-90.13443509999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3.4,Sr. Data Analyst Contact Center,Horace Mann Service Corporation,0,,"37.5485135,",-97.26708719999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Information Technology Security Analyst,Illinois State Board of Elecitons,"Springfield, IL 62704",91086.0,"39.7743473,",-89.6701791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst IV (Healthcare),Growth Mindset,"Chicago, IL",,"38.6696064,",-90.4365998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.4,Data Detection & Threat Forensic Analyst,G4S,0,,"36.13269870000001,",-95.9570858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"HubSpot Data Analyst (Located in Johnston, Iowa)",AKC Marketing,"Chicago, IL",,"41.6681263,",-93.7412868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.8,Data Analyst,Nielsen,0,,"36.3629588,",-94.215959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Critical and Urgent TCS Permanent position :: Business Analy...,Alpha Silicom,"Deerfield, IL 60015",,"37.432485,",-121.89668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.6,Business Analyst,HCSC,"Chicago, IL 60290",,"32.9874099,",-96.7079043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.5,Senior Business Analyst,SullivanCotter,"Chicago, IL 60290",,"44.977205,",-93.27071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.6,Senior Business Analyst,HCSC,"Chicago, IL 60290",,"32.9874099,",-96.7079043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.1,Senior Business Analyst,Avant,"Chicago, IL 60290",,"36.4902608,",-96.0633819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3.8,Business Analyst Admin Assistant,Ajilon,"Romeoville, IL",,"39.1032362,",-94.5827093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,Business Analyst-Robotics Process Automation,Reynolds Consumer Products,"Lake Forest, IL 60045",,"39.71716910000001,",-90.2188523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3.9,"USMW-DX-Lead Consultant - Mobility BA -Northbrook, IL",ITL USA,0,,"33.6722326,",-117.86064009999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.1,Permanent Hire - Epic Beaker Analyst,HCI Group,0,,"30.2583281,",-81.6022482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,Guidewire PolicyCenter Business Analyst,Larsen & Toubro Infotech Limited,0,,"33.0237724,",-96.7942022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,Guidewire P&C Business Analyst,Larsen & Toubro Infotech Limited,0,,"33.0237724,",-96.7942022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.9,Business Analyst,Braintree,0,,"42.2079017,",-71.0040013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.5,"Data Management Analyst, DMAC",Nuveen,0,,"44.9739627,",-93.27239200000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.2,Inventory Control Analyst,"Canon Solutions America, Inc.",0,,"40.19441339999999,",-75.16343590000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.9,Data Analyst / Engineer,Keppel Corporation,0,,"25.9735405,",-97.3598811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.9,Business Operations Analyst,AMERICAN CANCER SOCIETY,0,,"36.1037354,",-95.86643240000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,External Relations/Business Intelligence Data Analyst,Samaritan Ministries International,"Peoria, IL 61612",,"40.7601162,",-89.5740752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3.4,"Analyst, Senior - PBM Finance Data and Technology",CVS Health,"Northbrook, IL",,"40.4324635,",-79.7951908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0
3.9,Business Analyst,Kelly Services,"Chicago, IL 60601 (Loop area)",,"36.0598969,",-95.92304329999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.3,"Data, Reporting Automation and Quality Assurance Analyst",Doran Jones,0,,"40.7570425,",-73.97472409999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,Business Data Analyst,UL LLC,0,,"42.1457497,",-87.84659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
3.8,Marketing Analyst - Digital,State Farm,0,,"36.730155,",-95.9525057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,"Business Process Analyst Journeyman_Scott AFB, IL",Sawdey Solution Services,0,,"39.7339868,",-84.08649090000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Business / Data Analyst,Grandview Analytics,"Chicago, IL",,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.8,Business Analyst,Grant Thornton,0,,"37.7117243,",-97.2224516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,CONTAX,"Chicago, IL 60654",,"40.84263809999999,",-81.76828809999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.8,Information Systems Analyst I - Opt C,State of Illinois,0,78120.0,"40.6331249,",-89.3985283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.6,"Data Governance Analyst I - Chicago, IL or Saint Paul, MN",U.S. Bank,0,,"37.4105441,",-94.7045566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,Sr. IT Business Analyst ComEd / PECO Customer Support,Exelon,"Oak Brook, IL 60523",,"32.783201,",-96.79735059999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2.5,Reports / Business Objects Developer,Horizontal Integration,"Springfield, IL 62777",,"44.964571,",-93.34564759999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4.6,Business Intelligence Analyst,Adex Corporation,"Chicago, IL",,"34.0988201,",-84.20762679999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3.8,"Sr Change Impact Analyst, Revenue Assurance",US Cellular,"Chicago, IL",,"37.0329949,",-95.6400855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,IT Business Intelligence Intern,Panduit,0,,"27.5289841,",-99.495334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.5,SR BUSINESS TECHNICAL ANALYST,McDonald's Corporate,0,,"36.0386986,",-95.9762743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.3,Business Intelligence Analyst/ SQL Developer,Blommer Chocolate Company,0,,"41.8892207,",-87.6440965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
3.1,Senior Supply Chain Business Intelligence Analyst,KeHE Distributors,0,,"39.1680922,",-86.60019009999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3.3,Business Intelligence Analyst,SEKO Logistics,0,,"42.009274,",-87.969844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3.6,Sr Business Analyst R &D Systems,Horizon Pharma,0,,"40.10602540000001,",-83.0161475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,Sr. IT Business Analyst – ComEd / PECO Customer Support,Exelon Corporation,0,,"41.8517552,",-87.9208652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3.9,IT Business Process Analyst (Contractor),OMRON,0,,"35.8181384,",-90.649589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst,Klein Consulting,"Chicago, IL 60604",50000.0,"35.8953126,",-78.6212672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
,Healthcare Business Intelligence Analyst,Arcadia.io,"Lisle, IL",,"42.4819734,",-71.1953862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
3.7,"Sr. Analyst, Business Systems, Finance BI",Chamberlain Group Inc,"Oak Brook, IL 60523",,"32.142735,",-110.928499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.7,"Director, Data Operations & Analytics",Volkswagen Group of America,"Libertyville, IL",,"42.64514579999999,",-83.2152145,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
3.5,Senior Business Analyst IT,Global Experience Specialists,"Hodgkins, IL",,"29.9385623,",-90.0654092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3.8,"Senior Analyst, Business Systems, Finance BI","V-Soft Consulting Group, Inc.","Oak Brook, IL 60523",,"38.2458276,",-85.6168412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3.7,"Sr. Analyst, Enterprise Analytics",Cancer Treatment Centers of America,"Schaumburg, IL 60159",,"36.0516261,",-95.86347430000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3.2,Data Analyst III,IlliniCare Health Plan,0,,"41.8179385,",-87.9540827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Data Security Analytics Analyst,CEDENT,"Chicago, IL",,"25.64933,",-100.27380699999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3.8,Data & Analytics Manager,Allstate,0,,"36.8748392,",-94.8710464,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.9,"Sr. Data Analyst, Operations Research",LendingTree,0,,"35.0602346,",-80.8599412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
3.8,Senior Business Analyst – Channel Operations,Commvault,0,,"41.986674,",-88.01764399999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3.2,"Director, Business Intelligence",Kemper,0,,"39.0464242,",-94.5851197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
3.7,"Sr. Analyst, Enterprise Analytics",Cancer Treatment Centers of America,0,,"36.0516261,",-95.86347430000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3.7,"SR IT Business Analyst, BI",CDW,0,,"37.975753,",-87.55815820000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
,Senior Business Intelligence Analyst,Riskonnect Inc,"Chicago, IL 60606",,"33.9982954,",-84.579853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.5,Senior Data Governance Analyst- Measurement and Reporting,McDonald's Corporate,0,,"36.0386986,",-95.9762743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
3.6,Chicago Technology Consulting Business Intelligence Senior C...,Protiviti,"Chicago, IL 60290",,"38.9313516,",-94.6949285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0
