rating,job_title,company,location,salary,lat,lng,skills
3.5,Digital Business Analyst,Waste Management,0,,"37.0498463,",-95.9263675,R
3.7,Business Analyst,MassMutual,0,,"36.9515052,",-94.5344695,R
3.7,Business Intelligence Analyst Lead Director,Travelers,0,,"37.0329906,",-95.6260319,R
3.9,Financial Applications Business Analyst,Otis,0,,"36.1369632,",-95.9871131,"SQL,R,Oracle,Linux,Microsoft-Office"
3.7,Business Systems Analyst / Product Owner (Agile),Travelers,0,,"37.0329906,",-95.6260319,R
3.6,Ellucian Banner ERP Business Analyst,Ellucian,0,,"33.1056134,",-96.8299915,"SQL,R,Oracle"
,Business Analysts,Prevail Consulting,"Stamford, CT 06902",,"41.0602537,",-73.5096636,"SQL,R"
3.5,Business Analyst / Project Manager - CT,The Lane Construction Corporation,0,,"32.8251035,",-97.3033218,R
3.7,IT Business Solutions Analyst-Level 3 or 4,EVERSOURCE,0,,"42.838528,",-71.969877,"R,Oracle"
3.9,"Manager, Business Systems – JDE Technical Analyst",Otis,0,,"36.1369632,",-95.9871131,"SQL,R"
3.3,Workforce Management Analyst,PFP,0,,"36.0621867,",-95.9653039,"SQL,R"
3.6,Business Analyst,Bob's Discount Furniture,0,,"38.5910089,",-90.5051349,R
3.3,Sales Analyst,CooperSurgical,0,,"29.6282656,",-95.5747176,"Tableau,Microsoft-Office"
3.5,Programmer Analyst – BI,Post University,0,,"41.5347118,",-73.0816584,"SQL,R,SAS"
3.9,Enterprise Tax Business Analyst,IBM,0,,"36.3606572,",-94.1828163,"R,Java"
3.7,IT Business Solutions Analyst Level 3 or Level 4,EVERSOURCE,0,,"42.838528,",-71.969877,R
,ITSM Analyst,DBDS,"Glastonbury, CT",,"41.71385859999999,",-72.5895586,"R,Microsoft-Office"
3.9,Senior Application/Data Support Analyst,EPAM Systems,0,,"43.7687074,",-79.4148997,"SQL,R"
3.7,"Senior Market Analyst, BI",Travelers,0,,"37.0329906,",-95.6260319,R
3.9,"Royalty Business Analyst/Developer (Cognos, SQL, DB2, or Net...",IBM,0,,"36.3606572,",-94.1828163,"SQL,R"
2.7,Statistical Analyst,CareCentrix,0,,"28.032769,",-82.538433,"SQL,R,SAS,Microsoft-Office"
3.3,Financial Analyst,Rushford,0,,"41.50512579999999,",-72.7765999,"R,Microsoft-Office"
4,Data Integration Analyst,Pratt & Whitney,0,,"36.1665545,",-94.1308963,"Python,SQL,R,Hadoop,Java,Oracle"
3.7,Contract Modeling Tools Agile Product Analyst (Business Anal...,Cigna,0,,"36.1181135,",-95.9072518,R
3.8,Data Analytics Manager,WWE,0,,"41.0592577,",-73.5100157,"Python,SQL,R,Spark,Tableau"
3.5,Service Delivery Reporting & Data Analyst,Spectrum,0,,"39.1284116,",-94.6307919,"SQL,R,Tableau,Oracle"
3.4,Sr Business Analyst-Retirement Operations Readiness,Voya Financial,0,,"34.7450188,",-92.2755506,R
4.1,Senior Analyst,Yale New Haven Health,0,,"41.3020731,",-72.9352096,"SQL,R,Tableau,Microsoft-Office"
3.5,Business Analyst – Customer Ops,Spectrum,0,,"39.1284116,",-94.6307919,R
3.9,AVP PVAI Senior Business Analyst,Genpact,0,,"32.9920395,",-96.6659726,
4.5,Business Operations Analyst,Zaelab,0,,"41.14325160000001,",-73.3660572,R
3.9,Business Analysis Manager,EPAM Systems,0,,"43.7687074,",-79.4148997,R
3.7,"Third Party Data Analyst, PI Countrywide Products & Services",Travelers,0,,"37.0329906,",-95.6260319,R
4.1,Support Analyst Infection Prev,Yale New Haven Health,0,,"41.3020731,",-72.9352096,"R,Microsoft-Office"
4,"Manager, Big Data Analytics and Machine Learning",Deloitte,0,,"36.0730115,",-95.9228428,"Python,Machine-Learning,R,Hadoop,Spark,Java,Big-Data,Scala,Azure"
3.8,SAP EDI Analyst - Integrations,Henkel AG,0,,"40.1613629,",-85.419091,R
3.7,Inventory Analyst,Gerber Technology,0,,"41.8613242,",-72.4222208,"R,Oracle"
3.7,Business Intelligence Intern (BIG),Travelers,0,,"37.0329906,",-95.6260319,"SQL,Machine-Learning,R,Microsoft-Office"
3.7,Domestic Transportation Analyst,BIC,0,,"41.221797,",-73.100385,R
4.2,Clinical Supply Business Intelligence Manager,Pfizer,0,,"36.3789067,",-94.170934,"R,Tableau"
3.1,Data Analyst II - Intensive Family Care & Support Program,Beacon Health Options,0,,"42.3600283,",-71.0531729,"SQL,R,Tableau,SAS"
3.4,Data Integrity Consultant,Voya Financial,0,,"34.7450188,",-92.2755506,"Python,SQL,R,Hadoop,Java,Tableau,Hive,SAS,Big-Data,Linux"
2.7,Analyst - Sales Strategy,CareCentrix,0,,"28.032769,",-82.538433,"R,Tableau"
3.9,Service Delivery Business Analyst/Engineer,Otis,0,,"36.1369632,",-95.9871131,R
3.7,"Manager, Information Delivery (Business Intelligence)",Travelers,0,,"37.0329906,",-95.6260319,"Python,SQL,R,Tableau,SAS,Big-Data,NoSQL"
4,Environmental Analyst 2 (35 Hour) (Bureau of Outdoor Recreat...,State of Connecticut - Department of Energy & Environmental Protection,0,71164,"41.7631035,",-72.6787528,"R,AI"
3.9,SAP FICO Mid-Level Business Analyst,IBM,0,,"36.3606572,",-94.1828163,R
3.4,Sr. Business Analyst,North Highland,0,,"38.6857362,",-121.3721745,R
3.4,Benefits Analyst,Rogers Corporation,0,,"33.3008467,",-111.9513913,R
3.7,System/Data Analyst for Networking and Network Services (#33...,EASTCONN,0,,"41.7715886,",-72.0870547,R
3.7,"Financial Analyst, Revenue Requirements",EVERSOURCE,0,,"42.838528,",-71.969877,R
3.3,Data Analytics Intern (Summer 2020),Hubbell Incorporated,0,,"41.757172,",-70.4931679,"R,Tableau"
4.1,Software Developer / Business Analyst,LOCKHEED MARTIN CORPORATION,0,91000,"32.7734789,",-97.4467969,"SQL,R"
3.4,Senior Medical Economics Analyst,ConnectiCare,0,,"41.70369300000001,",-72.864901,"SQL,R,SAS"
3.7,"Senior Analyst, Renewable Energy",EVERSOURCE,0,,"42.838528,",-71.969877,R
3.7,MATERIALS/DATA ANALYST INTERN (SUMMER 2020),Collins Aerospace,0,,"32.9952708,",-96.6618319,R
4.3,Institutional Research Analyst,Yale University,0,,"41.3163244,",-72.9223431,"R,Tableau,SAS,MATLAB,Microsoft-Office"
3.7,Data Science Internship Program 2020,The Hartford,0,,"36.097897,",-95.8526426,R
3,Licensed Behavior Analyst,South Bay Community Services,"West Hartford, CT",,"32.6396742,",-117.0851052,R
4,Security Analyst,Pratt & Whitney,0,,"36.1665545,",-94.1308963,R
2.8,Compensation/HRIS Analyst (Temp),"Community Health Center, Inc.",0,,"41.3950209,",-73.4513945,R
3.1,SAP Plant Business Analyst,HP Hood LLC,0,,"43.08289,",-75.537035,"R,Microsoft-Office"
,Board Certified Behavior Analyst,Connec-to-Talk LLC,"Stamford, CT 06905",,"39.380361,",-76.730766,"R,Microsoft-Office"
3.5,Spectrum Sales Analyst,Spectrum,0,,"39.1284116,",-94.6307919,"SQL,R,Oracle"
3.7,Information Systems Director-Claim Business Intelligence and...,Travelers,0,,"37.0329906,",-95.6260319,"R,Hadoop,Hive,AWS"
3.5,2020 Summer Intern: Programming Data Analytics,Spectrum,0,,"39.1284116,",-94.6307919,"R,Big-Data,Microsoft-Office"
4.3,Portfolio & Grant Analyst,Yale University,0,,"41.3163244,",-72.9223431,R
3.2,Financial Analyst - Revenue Cycle Reporting,Hartford HealthCare,0,,"41.7661951,",-72.6689499,R
3.9,"Associate Director, Business Intelligence Reporting",Otis,0,,"36.1369632,",-95.9871131,"Python,SQL,R,Tableau,SAS"
,Board Certified Behavior Analyst / BCBA,"Autism Behavioral Health, LLC (ABH)","Danbury, CT 06811",,"41.4111711,",-73.4082843,R
3.7,Business Analyst / Product Owner,"CGI Group, Inc.",0,,"33.355946,",-111.974133,R
3,Board Certified Behavior Analyst (BCBA),South Bay Community Services,0,,"32.6396742,",-117.0851052,R
3,Licensed Behavior Analyst,South Bay Community Services,0,,"32.6396742,",-117.0851052,R
4,"Manager, Strategic Business Analysis & Planning GTF Operatio...",Pratt & Whitney,0,,"36.1665545,",-94.1308963,R
3.7,Research Associate- Bioinformatics analyst,Western Connecticut Health Network,0,,"41.45388519999999,",-73.4036975,"Python,R,Java,C/C++,Linux"
,OBIEE+ Consultant / Architect (Oracle Business Intelligence...,Decision Support Technology,Connecticut,,"40.1523309,",-75.266289,"SQL,R,Oracle"
3.7,"DATA ANALYST, FIELD & PRODUCT SUPPORT INTERN (SUMMER 2020)",Collins Aerospace,0,,"32.9952708,",-96.6618319,R
,Board Certified Behavior Analyst / BCBA,"Autism Behavioral Health, LLC (ABH)","Meriden, CT",,"41.4111711,",-73.4082843,R
4.1,Cust Service Analyst/Pharmacy Technician - Specialty Pharmac...,Yale New Haven Health,0,,"41.3020731,",-72.9352096,R
4,EHS Compliance and Data Analytics Specialist,Arcadis,0,,"37.7904065,",-122.4019934,"R,Microsoft-Office"
3.2,Master Data Management Business Analyst,Hartford HealthCare,"Farmington, CT 06032",,"41.7661951,",-72.6689499,"SQL,R,Microsoft-Office"
3.1,Behavior Specialist & Data Analyst - Anticipated Opening,Devereux Advanced Behavioral Health,"Washington, CT",,"40.04839,",-75.3324199,
,Senior QA Tester Business Analyst,Enterprise Services & Solutions,"Wilton, CT",70000,"43.6876505,",-79.6096603,"SQL,R"
3.6,Clinical Informatics Analyst/Senior Analyst,WINFertility,"Greenwich, CT 06831",,"41.0984841,",-73.7221249,"SQL,R,Tableau,SAS,Data-Warehouse"
4.4,Business Intelligence Manager,Indeed,"Stamford, CT 06902 (Downtown area)",150000,"38.9387446,",-94.5111339,"Python,SQL,R,Tableau"
,Integration Business Analyst,Connecticut Conference of Municipalities (CCM),"New Haven, CT 06519 (Hill area)",,"41.297205,",-72.9127429,R
,Business Intelligence and Data Analyst,Connecticut Conference of Municipalities (CCM),"New Haven, CT 06519 (Hill area)",,"41.297205,",-72.9127429,"SQL,R"
3.3,Administrative Assistant - Data Analyst,City of Stamford,"Stamford, CT 06901 (Downtown area)",77328.5,"41.0534302,",-73.5387341,R
3.6,SCA Senior Provider Data Analyst,UnitedHealth Group,"Hartford, CT 06112",,"44.973048,",-89.636298,R
3.7,"Sr Consultant, Business Intelligence Business Analyst",,"Hartford, CT 06101 (North Meadows area)",,"37.2256055,",-95.7162018,
3.9,Senior Data Solutions Development Analyst,Sun Life Financial,"Windsor, CT 06095",,"39.0412749,",-94.5849519,"SQL,R,SAS,AWS,Oracle"
,Sales Analyst,Confidential-Manufacturing,"Camden Wyoming, DE 19934",,"32.8899087,",-96.6851247,R
,Sales Analyst,Medline Industries Inc,"Newark, DE",,"35.0254636,",-89.8790321,R
,Data Analyst,On-Board Companies,"Wilmington, DE 19803",,"40.2888469,",-74.5586579,"R,Linux,Azure"
,"Associate Director, Marketing Business Analysis",OneMain Financial,"Wilmington, DE 19805",,"36.7234818,",-95.9343355,R
,Data Analyst,MBMS Medical Billing and Management Services,"Newark, DE",,"40.3544271,",-75.9835438,R
,Data Integrity Analyst - DEL,BlackRock,0,,"32.838569,",-96.775385,"Python,SQL,R"
,Website Customer Experience Business Analyst,AAA Club Alliance,0,,"39.926949,",-74.950284,"R,Java,Microsoft-Office"
,Asset Pricing & Instrument Reference Data Operations Special...,JP Morgan Chase,0,,"36.1485901,",-95.990614,R
,Clinical Data Analyst (Clinical Integration),Bayhealth,0,,"39.1512959,",-75.5236202,"SQL,R,Oracle"
,Management Analyst III,State of Delaware,0,,"38.9108325,",-75.5276699,R
,Investment Data Operations Analyst - Index Calculation Agent,JP Morgan Chase,0,,"36.1485901,",-95.990614,R
,Data Services Analyst,BlackRock,0,,"32.838569,",-96.775385,"Python,SQL,R,Microsoft-Office"
,"Pricing Analyst-Reference Data, Analyst",JPMorgan Chase,0,,"36.1532442,",-95.9891689,"SQL,R"
,Senior Professional Business Analyst (51000998),DXC,0,,"35.0417332,",-92.4312902,
,Data Analyst – Payer Implementations,HealthEC,"Newark, DE 19711",,,,"SQL,R"
,Data Analyst - Lab Technologist,Insperity,"Newark, DE",,"35.4685401,",-97.5173211,R
,Financial Analyst,Accountemps,"Wilmington, DE 19801",,"42.0825205,",-88.3319185,"R,Data-Warehouse"
,Business Analyst- Remote Opportunities,Guardian Life Insurance Company,United States,,"33.1038533,",-96.823795,"R,Microsoft-Office"
,Analytic Consultant 3 - CRS Strategy and Analytics Team,Wells Fargo Bank,"Wilmington, DE 19880",,"37.693507,",-97.2626093,"SQL,R,SAS"
,Data Analyst- Relocation to Saudi Arabia,Saudi Aramco,United States,,"40.76,",-73.973509,"Python,SQL,R,Java,Tableau,Oracle"
,Marketing Data Analyst,Marlette Funding,0,,"39.7795457,",-75.5438097,"Python,SQL,R,SAS,Microsoft-Office"
,"AVP, Sales Practices Marketing - Channel Data Analyst",Citi,0,,"36.7408886,",-95.9320703,"SQL,R"
,IT Asset Analyst,Berkley Technology Services,0,,"41.6315986,",-93.7689199,"R,AI"
,"HR - Chief Data & Analytics Office - Client Engagement, Asso...",JPMorgan Chase,0,,"36.1532442,",-95.9891689,"Python,SQL,R,Tableau"
,Consultant (SQL & Data Analysis experience),AETNA,0,,"32.9732208,",-96.7244859,"SQL,R,Microsoft-SQL-Server,Microsoft-Office"
,"Pricing Analyst-Reference Data, Analyst",JP Morgan Chase,0,,"36.1485901,",-95.990614,"SQL,R"
,Event Hub Trigger & Data Support Analyst,Citi,0,,"36.7408886,",-95.9320703,"SQL,R"
,Data Analyst,"Agilent Technologies, Inc.",0,,"34.0620577,",-84.2488221,R
,Business Analyst,Citi,0,,"36.7408886,",-95.9320703,R
,GCM Client Development Business Analyst,M&T Bank,0,,"41.9091382,",-95.0651328,R
,Business Analyst,CBD College,United States,,"34.062241,",-118.306148,"SQL,R,Java,Tableau"
,Analytic Consultant 4 - Cards & Retail Services Product Anal...,Wells Fargo Bank,"Wilmington, DE 19880",,"37.693507,",-97.2626093,"SQL,R,Tableau,SAS,Microsoft-Office"
,"SAP Business Intelligence, BW, HANA Consultant",ITL USA,"Wilmington, DE 19803",,"33.6722326,",-117.8606401,"R,AI"
,Advanced Analytic Sr. Consultant,Wells Fargo Bank,"Wilmington, DE 19880",,"37.693507,",-97.2626093,"R,SAS"
,Analytic Consultant 4 - Cards & Retail Services Product Anal...,Wells Fargo,0,,"37.2262796,",-95.7063467,"SQL,R,Tableau,SAS,Microsoft-Office"
,Analytic Consultant 3 - CRS Strategy and Analytics Team,Wells Fargo,0,,"37.2262796,",-95.7063467,"SQL,R,SAS"
,Lead Quantitative Analyst - Operational Strategy,OneMain Financial,0,,"36.7234818,",-95.9343355,"Python,SQL,R,SAS,Microsoft-Office"
,VP - AML KYC Program - Screening Business Analyst,Citi,0,,"36.7408886,",-95.9320703,R
,Quantitative Analyst Senior - Operational Strategy,OneMain Financial,0,,"36.7234818,",-95.9343355,"Python,SQL,R,SAS,Microsoft-Office"
,Sr. Business Analyst - Pricing & Economics,Capital One - US,0,,"33.4551489,",-94.0841658,"Python,SQL,R,SAS"
,AVP - AML/KYC Program Business Analyst,Citi,0,,"36.7408886,",-95.9320703,"SQL,R,SAS"
,Firmwide Regulatory Reporting & Analysis (FRRA) - Data & Pla...,JPMorgan Chase,0,,"36.1532442,",-95.9891689,"SQL,R,Tableau"
,Business Analyst III - US Bankcard Ops & Vendor Mgmt,TD Bank,0,,"35.597146,",-82.5479562,R
,Financial Analyst,Nemours,0,,"30.4764103,",-87.2124607,R
,Quality Analyst Sr,"QTC Management, Inc.",United States,,"34.1090729,",-117.8245735,R
,Senior Sage 300 Consultant / Business Analyst - US Based Rem...,Net at Work,United States,,"40.755035,",-73.991803,R
,Lead Quantitative Analyst - Strategy Team,OneMain Financial,"Wilmington, DE 19805",,"36.7234818,",-95.9343355,"Python,SQL,R,SAS,Microsoft-Office"
,Risk & Control Operations Analyst,PSG Global Solutions,"Wilmington, DE 19894",,"33.9875719,",-118.4415945,"SQL,R"
,"Data Management, Quality Assurance Analyst",JP Morgan Chase,0,,"36.1485901,",-95.990614,R
,Advanced Analytic Sr. Consultant,Wells Fargo,0,,"37.2262796,",-95.7063467,"R,SAS"
,Lead Quantitative Analyst - Strategy Team,OneMain Financial,0,,"36.7234818,",-95.9343355,"Python,SQL,R,SAS,Microsoft-Office"
,Corporate Compliance - Compliance Analytics -Quantitative Re...,JPMorgan Chase,0,,"36.1532442,",-95.9891689,"Python,R,SAS"
,Sr. Business Analyst - Cafe Analytics,Capital One - US,0,,"33.4551489,",-94.0841658,"SQL,R,Tableau"
,Senior Quantitative Analyst,OneMain Financial,0,,"36.7234818,",-95.9343355,"Python,SQL,R,SAS,MATLAB"
,Sr Business Analyst,Exelon Corporation,0,,"41.8517552,",-87.9208652,R
,Operation Analytics - Business Analyst II,Chase,0,,"36.1532442,",-95.9891689,"Python,SQL,R,Tableau,SAS"
,Senior Data Engineer/Data Analyst,Capital One - US,0,,"33.4551489,",-94.0841658,"Python,SQL,R,Spark,AWS,Scala"
,Operation Analytics - Business Analyst II,JP Morgan Chase,0,,"36.1485901,",-95.990614,"Python,SQL,R,Tableau,SAS"
,Technical Business Analyst,Liberty Personnel Services,"Wilmington, DE 19801",,"40.0914489,",-75.3383483,"SQL,R"
,VP - AML KYC Program - Screening Business Analyst,Citi,"Wilmington, DE 19894",,"36.7408886,",-95.9320703,R
,VP -Compl Aml Kyc Lead Analyst,Citi,0,,"36.7408886,",-95.9320703,"SQL,R,SAS"
,VP - AML KYC Program MIS Lead Analyst,Citi,0,,"36.7408886,",-95.9320703,"SQL,R,SAS"
,"Data Management, Quality Assurance Analyst",JPMorgan Chase,0,,"36.1532442,",-95.9891689,R
,PROGRAM ANALYST,US Department of the Army,0,,"34.6645843,",-98.4156381,R
,Healthcare Data Analyst,Westside Family Healthcare,0,,"39.7481628,",-75.5710222,"SQL,R,SAS"
,Corporate - Risk CFO - Business Analyst -,JP Morgan Chase,0,,"36.1485901,",-95.990614,"SQL,R"
,LIMS Technical Business Analyst,CSols,0,,"39.681604,",-75.693404,"SQL,R,Java,Scala"
,CCB Talent - Workforce Planning Strategic Business Analyst,JPMorgan Chase & Co.,0,,"40.7558818,",-73.9755845,"R,Tableau"
,Senior Business Analyst,"Revenue Solutions, Inc.",0,,"42.1009575,",-70.7634014,"SQL,R"
,Business Analyst,DXC,0,,"35.0417332,",-92.4312902,R
,FCRM Systems Intelligence Business Analyst,"The Bancorp, Inc.",0,,"41.8828131,",-87.6329898,"SQL,R,Microsoft-Office"
,Business Analyst,"Friendly Consultants, Inc.","Wilmington, DE 19801",,"40.3183078,",-74.6243764,R
,Business Analyst - Retail Performance,WSFS Bank,0,,"39.7833803,",-75.9793163,"Python,SQL,R"
,Business Analyst,The Siegfried Group,0,,"33.8517433,",-84.3675947,R
,LabWare Business Analyst,CSols,0,,"39.681604,",-75.693404,Scala
,Fraud Risk Senior Analyst (Data Science Team Analyst - Fraud...,Citi,0,,"36.7408886,",-95.9320703,"Python,SQL,R,Hadoop,Spark,Tableau,Hive,SAS,Kafka"
,Investment Data Operations Associate - Index Calculation Age...,JPMorgan Chase & Co.,0,,"40.7558818,",-73.9755845,"SQL,R"
,Business System Analyst / Senior Technical Analyst,i-exceed,"New Castle, DE 19721",,"40.3232071,",-74.6433185,"R,Java,Oracle"
,Business Analyst,First State Trust Company,"Wilmington, DE 19803",,"39.8142972,",-75.5512258,R
,Programmer/Data Analyst,Delaware State University,0,,"39.1861372,",-75.5422735,"SQL,R,Tableau,Oracle,Microsoft-Office"
,"Wealth Management, Project and Business Analyst, Associate",J.P. Morgan,0,,"36.1532442,",-95.9891689,R
,IT Business Analyst 2,Siemens,0,,"36.7533137,",-96.0071178,"R,Oracle"
,Strategic Business Analyst II - Fraud Risk,JP Morgan Chase,0,,"36.1485901,",-95.990614,"SQL,R,SAS,Oracle"
,Sr. Business Analyst - Retention and CRA,Capital One - US,0,,"33.4551489,",-94.0841658,"SQL,R,SAS"
,Sr. Business Analyst - Customer Success & Solutions,Capital One - US,0,,"33.4551489,",-94.0841658,"SQL,R,SAS"
,IT Business Intermediate Analyst,Citi,0,,"36.7408886,",-95.9320703,"R,Microsoft-Office"
,"Senior Business Analyst, Digital Transformation - Operations...",AstraZeneca,0,,"37.9421883,",-87.8405713,"Machine-Learning,R,AI"
,Data Analytics & Reporting Manager (Merchant Services),Bank of America,0,,"37.0346895,",-95.6201326,"SQL,R,Tableau,Microsoft-Office"
,"Merchant Services - VP, Business Analysis Manager - Client E...",JP Morgan Chase,0,,"36.1485901,",-95.990614,"SQL,R,SAS,Microsoft-Office"
,Strategic Business Analyst II - Fraud Risk,Chase Bank,0,,"36.1532442,",-95.9891689,"SQL,R,SAS,Oracle"
,Insurance Accounting Technical Business Analyst/Project Mana...,BlackRock,"Wilmington, DE 19809",,"32.838569,",-96.775385,R
,Senior Business Analyst - Direct Marketing Analytics,Capital One - US,0,,"33.4551489,",-94.0841658,"SQL,R,SAS"
,"Associate Director, Marketing Business Analysis",OneMain Financial,0,,"36.7234818,",-95.9343355,R
,"Third Party Governance (TPG), RSA Archer Business Analyst",BNY Mellon,0,,"32.78536020000001,",-96.7963365,R
,Business Analyst Internship,"Agilent Technologies, Inc.",0,,"34.0620577,",-84.2488221,R
,Oracle Business Analyst - Quote to Cash,Wind River,0,,"43.5810678,",-108.2123207,"R,Oracle"
,IT Business Analyst,Chesapeake Utilities Corporation,0,,"39.1490247,",-75.4990447,R
,"Sr Financial Data Analyst, College of Arts & Sciences",University of Delaware,0,,"39.6779504,",-75.7506114,"R,Tableau"
,Scrum Master-BA,JPMorgan Chase,0,,"36.1532442,",-95.9891689,R
,Performance Improvement Analyst II,Chase,0,,"36.1532442,",-95.9891689,"R,Microsoft-Office"
,Insurance Accounting Technical Business Analyst/Project Mana...,BlackRock,0,,"32.838569,",-96.775385,R
,"Associate Director Data & Analytics, University Development",University of Delaware,0,,"39.6779504,",-75.7506114,"SQL,R,Tableau"
,Performance Improvement Analyst II,JP Morgan Chase,0,,"36.1485901,",-95.990614,"R,Microsoft-Office"
,Firmwide Reference Data Strategy – Strategic Party and Accou...,JP Morgan Chase,0,,"36.1485901,",-95.990614,"R,AI"
,Clinical Quality Management Analyst,Gateway Health Plan,0,,"40.440898,",-80.0046248,"R,Microsoft-Office"
,"Sr. Grants Analyst/Grants Analyst, Arts & Sciences",University of Delaware,0,,"39.6779504,",-75.7506114,R
